200, 0, 11.123672, 0.0
200, 1, 10.898617, 0.0
200, 2, 8.778315, 0.011290815
200, 3, 2.2277172, 0.24136905
200, 4, 0.7941187, 0.5481435
200, 5, 0.78156203, 0.65490943
200, 6, 0.70872235, 0.6797097
200, 7, 0.7268733, 0.6969512
200, 8, 0.6197724, 0.7459926
200, 9, 0.6758515, 0.7421266
200, 10, 0.668821, 0.7394188
200, 11, 0.7051801, 0.72041374
200, 12, 0.63192934, 0.75093514
200, 13, 0.6973217, 0.7416693
200, 14, 0.6539484, 0.74100506
200, 15, 0.6438691, 0.76630604
200, 16, 0.72744995, 0.75774133
200, 17, 0.68727636, 0.7278972
200, 18, 0.7010688, 0.735699
200, 19, 0.6962524, 0.7397643
200, 20, 0.7466888, 0.73918164
200, 21, 0.62164664, 0.74422187
200, 22, 0.7323866, 0.75197226
200, 23, 0.7267843, 0.7325654
200, 24, 0.64919245, 0.7617211
200, 25, 0.5966977, 0.795299
200, 26, 0.716596, 0.7614487
200, 27, 0.60652626, 0.7655678
200, 28, 0.66797966, 0.75113124
200, 29, 0.67295295, 0.7505416
200, 30, 0.67287016, 0.76773804
200, 31, 0.70547736, 0.77040195
200, 32, 0.6861874, 0.7423407
200, 33, 0.6969989, 0.7513694
200, 34, 0.67303294, 0.763142
200, 35, 0.6871927, 0.7692773
200, 36, 0.6645698, 0.7836153
200, 37, 0.645163, 0.77468276
200, 38, 0.71263725, 0.7471054
200, 39, 0.6648356, 0.76279914
200, 40, 0.6820605, 0.7663379
200, 41, 0.73651654, 0.7286679
200, 42, 0.68192756, 0.7668961
200, 43, 0.7750816, 0.7512859
200, 44, 0.6681698, 0.7469541
200, 45, 0.72117525, 0.77470356
200, 46, 0.7057802, 0.7330496
200, 47, 0.673787, 0.74836296
200, 48, 0.6809443, 0.7577079
200, 49, 0.6893302, 0.75244796
200, 50, 0.74662894, 0.7040724
200, 51, 0.6671843, 0.7705937
200, 52, 0.70947146, 0.7513694
200, 53, 0.6237919, 0.7607772
200, 54, 0.68631023, 0.7612982
200, 55, 0.6990097, 0.75626206
200, 56, 0.6372469, 0.7624652
200, 57, 0.6629763, 0.7903917
200, 58, 0.60548484, 0.774261
200, 59, 0.73513573, 0.7213321
200, 60, 0.7203791, 0.7531665
200, 61, 0.6816606, 0.7664801
200, 62, 0.6190477, 0.76620305
200, 63, 0.6458945, 0.77023256
200, 64, 0.64586496, 0.7866708
200, 65, 0.717238, 0.7699303
200, 66, 0.6849447, 0.7637068
200, 67, 0.66969377, 0.7628483
200, 68, 0.6890521, 0.7312364
200, 69, 0.6130678, 0.77822083
200, 70, 0.6280503, 0.78942627
200, 71, 0.6939479, 0.7614166
200, 72, 0.712298, 0.7544781
200, 73, 0.7146288, 0.7334934
200, 74, 0.6420871, 0.7388595
200, 75, 0.714521, 0.76826924
200, 76, 0.6814773, 0.75640225
200, 77, 0.7201515, 0.74492383
200, 78, 0.7518087, 0.7536855
200, 79, 0.70391697, 0.74715906
200, 80, 0.6877871, 0.73945785
200, 81, 0.6867407, 0.7661661
200, 82, 0.64851063, 0.75909775
200, 83, 0.65557855, 0.77578336
200, 84, 0.64657754, 0.78210235
200, 85, 0.66360694, 0.7669697
200, 86, 0.65195787, 0.7708519
200, 87, 0.6542478, 0.7868957
200, 88, 0.6443909, 0.7643331
200, 89, 0.6126811, 0.79275095
200, 90, 0.62754166, 0.7992701
200, 91, 0.6893672, 0.777642
200, 92, 0.7252319, 0.7617535
200, 93, 0.66611385, 0.78109604
200, 94, 0.7041666, 0.7397943
200, 95, 0.6917139, 0.7573325
200, 96, 0.65674335, 0.766604
