200, 0, 10.521001, 0.0
200, 1, 10.18112, 0.0
200, 2, 8.42395, 0.0024412572
200, 3, 2.4771953, 0.24761905
200, 4, 0.90471625, 0.51825047
200, 5, 0.73712486, 0.63616145
200, 6, 0.71364033, 0.6841275
200, 7, 0.6983775, 0.71158534
200, 8, 0.72163194, 0.7123921
200, 9, 0.7244923, 0.6909885
200, 10, 0.7039848, 0.70120025
200, 11, 0.6739783, 0.7350167
200, 12, 0.63738966, 0.7546758
200, 13, 0.70853335, 0.72548395
200, 14, 0.7109319, 0.7273268
200, 15, 0.6700637, 0.74559504
200, 16, 0.67142195, 0.73497266
200, 17, 0.64977247, 0.7721028
200, 18, 0.69936126, 0.73967576
200, 19, 0.6963784, 0.7822581
200, 20, 0.65562123, 0.7709744
200, 21, 0.71393055, 0.74976885
200, 22, 0.70189595, 0.76585674
200, 23, 0.6692389, 0.75
200, 24, 0.67500746, 0.7403561
200, 25, 0.7287427, 0.7619756
200, 26, 0.71222025, 0.76354384
200, 27, 0.74127144, 0.740232
200, 28, 0.71927613, 0.7040724
200, 29, 0.65978193, 0.7567317
200, 30, 0.7500686, 0.75106126
200, 31, 0.66724855, 0.7646163
200, 32, 0.6808304, 0.7429534
200, 33, 0.64639586, 0.7592818
200, 34, 0.6228313, 0.74803627
200, 35, 0.6831797, 0.7469005
200, 36, 0.67438024, 0.7254378
200, 37, 0.666539, 0.76477873
200, 38, 0.7138915, 0.73126143
200, 39, 0.6615141, 0.7709785
200, 40, 0.7156162, 0.7583231
200, 41, 0.70111334, 0.7357274
200, 42, 0.7347043, 0.770025
200, 43, 0.6677181, 0.7558245
200, 44, 0.74199164, 0.75601375
200, 45, 0.6839861, 0.76558226
200, 46, 0.65857553, 0.7515962
200, 47, 0.69729805, 0.7505457
200, 48, 0.738991, 0.75646216
200, 49, 0.6471352, 0.75734395
200, 50, 0.6858048, 0.76711917
200, 51, 0.651207, 0.77214795
200, 52, 0.6230498, 0.76871574
200, 53, 0.70437545, 0.7592593
200, 54, 0.7368894, 0.77130723
200, 55, 0.7105827, 0.7430957
200, 56, 0.72892946, 0.7466708
200, 57, 0.67201596, 0.74694
200, 58, 0.65640974, 0.7808301
200, 59, 0.65969104, 0.78887844
200, 60, 0.6762954, 0.75471115
200, 61, 0.6713647, 0.7630597
200, 62, 0.6046679, 0.8117786
200, 63, 0.70143366, 0.75751936
200, 64, 0.71964353, 0.78635937
200, 65, 0.6721354, 0.7550773
200, 66, 0.68821007, 0.7580453
200, 67, 0.6902379, 0.76408666
200, 68, 0.72088337, 0.75957644
200, 69, 0.6922411, 0.7595092
200, 70, 0.6314362, 0.7452688
200, 71, 0.7636942, 0.72693384
200, 72, 0.7479573, 0.7461396
