200, 0, 10.517994, 0.0
200, 1, 10.314927, 0.0
200, 2, 7.731237, 0.013426915
00, 6, 0.6731232, 0.6894919
200, 7, 0.67843956, 0.7240854
200, 8, 0.6541736, 0.7373613
200, 9, 0.6692343, 0.7309012
200, 10, 0.7249627, 0.7150979
200, 11, 0.6649999, 0.71372074
200, 12, 0.6282773, 0.7546758
200, 13, 0.67210436, 0.75626785
200, 14, 0.6667501, 0.75052035
200, 15, 0.6683872, 0.74683154
200, 16, 0.67197096, 0.75288403
200, 17, 0.6673598, 0.7535842
200, 18, 0.64556277, 0.74824107
200, 19, 0.6784488, 0.74317616
200, 20, 0.71936923, 0.755078
200, 21, 0.662472, 0.770416
200, 22, 0.731809, 0.7365099
200, 23, 0.68792087, 0.76494396
200, 24, 0.6603901, 0.7727003
200, 25, 0.72610855, 0.74769413
200, 26, 0.65212804, 0.7623466
200, 27, 0.63179487, 0.75885224
200, 28, 0.71465456, 0.7638009
200, 29, 0.6489703, 0.7502321
200, 30, 0.67490584, 0.746513
200, 31, 0.69349676, 0.74116933
200, 32, 0.7245502, 0.7267157
200, 33, 0.6464002, 0.76445526
200, 34, 0.687846, 0.7492447
200, 35, 0.62695, 0.78318715
200, 36, 0.65361243, 0.77767885
200, 37, 0.67018145, 0.7585887
200, 38, 0.60937905, 0.7912858
200, 39, 0.6373544, 0.788246
200, 40, 0.634437, 0.77342784
200, 41, 0.64491284, 0.7707182
200, 42, 0.68844527, 0.74843556
200, 43, 0.6843648, 0.76217854
200, 44, 0.69090456, 0.7478913
200, 45, 0.66897595, 0.77105504
200, 46, 0.62927496, 0.750076
200, 47, 0.7680744, 0.7561584
200, 48, 0.65061736, 0.76891935
200, 49, 0.7314176, 0.75459
200, 50, 0.67449063, 0.76591253
200, 51, 0.7399255, 0.77214795
200, 52, 0.6485433, 0.77875835
200, 53, 0.68163824, 0.74438375
200, 54, 0.60757923, 0.79071885
200, 55, 0.6731044, 0.753693
200, 56, 0.62179214, 0.78073704
200, 57, 0.68112856, 0.7613219
200, 58, 0.6879145, 0.7575396
200, 59, 0.695616, 0.7345272
200, 60, 0.6778758, 0.74915045
200, 61, 0.72035575, 0.7490672
200, 62, 0.6213815, 0.80438
200, 63, 0.71823674, 0.74480623
200, 64, 0.6755169, 0.76051074
200, 65, 0.7063257, 0.7538648
200, 66, 0.6406216, 0.76638854
200, 67, 0.79790145, 0.7263158
200, 68, 0.7259528, 0.7474307
200, 69, 0.6725161, 0.7496933
200, 70, 0.67553055, 0.78462
